"Workout #";"Date";"Workout Name";"Duration (sec)";"Exercise Name";"Set Order";"Weight (kg)";"Reps";"RPE";"Distance (meters)";"Seconds";"Notes";"Workout Notes"
"47";"2025-10-03 14:49:24";"Full body Sep 2025 - chatGPT";"3728";"Goblet Squat (Kettlebell)";"Rest Timer";"";"";"";"";"120.0";"";""
"47";"2025-10-03 14:49:24";"Full body Sep 2025 - chatGPT";"3728";"Goblet Squat (Kettlebell)";"2";"26.0";"12";"";"";"";"";""
"47";"2025-10-03 14:49:24";"Full body Sep 2025 - chatGPT";"3728";"Goblet Squat (Kettlebell)";"Rest Timer";"";"";"";"";"120.0";"";""
"47";"2025-10-03 14:49:24";"Full body Sep 2025 - chatGPT";"3728";"Goblet Squat (Kettlebell)";"3";"26.0";"12";"";"";"";"";""
"47";"2025-10-03 14:49:24";"Full body Sep 2025 - chatGPT";"3728";"Seated Overhead Press (Dumbbell)";"Note";"";"";"";"";"";"8-10 reps";""
"47";"2025-10-03 14:49:24";"Full body Sep 2025 - chatGPT";"3728";"Seated Overhead Press (Dumbbell)";"1";"16.0";"9";"";"";"";"";""
"47";"2025-10-03 14:49:24";"Full body Sep 2025 - chatGPT";"3728";"Seated Overhead Press (Dumbbell)";"2";"16.0";"9";"";"";"";"";""
"47";"2025-10-03 14:49:24";"Full body Sep 2025 - chatGPT";"3728";"Seated Overhead Press (Dumbbell)";"3";"16.0";"9";"";"";"";"";""
"47";"2025-10-03 14:49:24";"Full body Sep 2025 - chatGPT";"3728";"Reverse Fly (Cable)";"Note";"";"";"";"";"";"10-15 reps";""
"47";"2025-10-03 14:49:24";"Full body Sep 2025 - chatGPT";"3728";"Reverse Fly (Cable)";"1";"54.0";"13";"";"";"";"";""
"47";"2025-10-03 14:49:24";"Full body Sep 2025 - chatGPT";"3728";"Reverse Fly (Cable)";"Rest Timer";"";"";"";"";"120.0";"";""
"47";"2025-10-03 14:49:24";"Full body Sep 2025 - chatGPT";"3728";"Reverse Fly (Cable)";"2";"54.0";"13";"";"";"";"";""
"47";"2025-10-03 14:49:24";"Full body Sep 2025 - chatGPT";"3728";"Reverse Fly (Cable)";"Rest Timer";"";"";"";"";"120.0";"";""
"47";"2025-10-03 14:49:24";"Full body Sep 2025 - chatGPT";"3728";"Reverse Fly (Cable)";"3";"54.0";"13";"";"";"";"";""
"47";"2025-10-03 14:49:24";"Full body Sep 2025 - chatGPT";"3728";"Lateral Raise (Dumbbell)";"Note";"";"";"";"";"";"12-15 reps";""
"47";"2025-10-03 14:49:24";"Full body Sep 2025 - chatGPT";"3728";"Lateral Raise (Dumbbell)";"1";"8.0";"15";"";"";"";"";""
"47";"2025-10-03 14:49:24";"Full body Sep 2025 - chatGPT";"3728";"Lateral Raise (Dumbbell)";"2";"8.0";"15";"";"";"";"";""
"47";"2025-10-03 14:49:24";"Full body Sep 2025 - chatGPT";"3728";"Bicep Curl (Cable)";"Note";"";"";"";"";"";"10-12 reps";""
"47";"2025-10-03 14:49:24";"Full body Sep 2025 - chatGPT";"3728";"Bicep Curl (Cable)";"1";"23.75";"11";"";"";"";"";""
"47";"2025-10-03 14:49:24";"Full body Sep 2025 - chatGPT";"3728";"Bicep Curl (Cable)";"Rest Timer";"";"";"";"";"120.0";"";""
"47";"2025-10-03 14:49:24";"Full body Sep 2025 - chatGPT";"3728";"Bicep Curl (Cable)";"2";"23.75";"11";"";"";"";"";""
"47";"2025-10-03 14:49:24";"Full body Sep 2025 - chatGPT";"3728";"Triceps Pushdown (Cable - Straight Bar)";"Note";"";"";"";"";"";"10-12 reps";""
"47";"2025-10-03 14:49:24";"Full body Sep 2025 - chatGPT";"3728";"Triceps Pushdown (Cable - Straight Bar)";"1";"28.75";"12";"";"";"";"";""
"47";"2025-10-03 14:49:24";"Full body Sep 2025 - chatGPT";"3728";"Triceps Pushdown (Cable - Straight Bar)";"2";"28.75";"12";"";"";"";"";""
"47";"2025-10-03 14:49:24";"Full body Sep 2025 - chatGPT";"3728";"Cable Crunch";"Note";"";"";"";"";"";"10-12 reps";""
"47";"2025-10-03 14:49:24";"Full body Sep 2025 - chatGPT";"3728";"Cable Crunch";"1";"28.75";"12";"";"";"";"";""
"47";"2025-10-03 14:49:24";"Full body Sep 2025 - chatGPT";"3728";"Cable Crunch";"2";"28.75";"12";"";"";"";"";""
"47";"2025-10-03 14:49:24";"Full body Sep 2025 - chatGPT";"3728";"Flat Leg Raise";"1";"";"12";"";"";"";"";""
"47";"2025-10-03 14:49:24";"Full body Sep 2025 - chatGPT";"3728";"Flat Leg Raise";"Rest Timer";"";"";"";"";"60.0";"";""
"47";"2025-10-03 14:49:24";"Full body Sep 2025 - chatGPT";"3728";"Flat Leg Raise";"2";"";"12";"";"";"";"";""
"48";"2025-10-13 13:19:59";"Full body Sep 2025 - chatGPT";"2922";"Pull Up";"Note";"";"";"";"";"";"Last set max body weight. 
6-8 reps";""
"48";"2025-10-13 13:19:59";"Full body Sep 2025 - chatGPT";"2922";"Pull Up";"1";"4.0";"7";"";"";"";"";""
"48";"2025-10-13 13:19:59";"Full body Sep 2025 - chatGPT";"2922";"Pull Up";"2";"4.0";"7";"";"";"";"";""
"48";"2025-10-13 13:19:59";"Full body Sep 2025 - chatGPT";"2922";"Pull Up";"3";"4.0";"7";"";"";"";"";""
"48";"2025-10-13 13:19:59";"Full body Sep 2025 - chatGPT";"2922";"Pull Up";"4";"0.0";"7";"";"";"";"";""
"48";"2025-10-13 13:19:59";"Full body Sep 2025 - chatGPT";"2922";"Bench Press (Dumbbell)";"Note";"";"";"";"";"";"8-10 reps
Last set 75-80% till 1-2 RIR. ";""
"48";"2025-10-13 13:19:59";"Full body Sep 2025 - chatGPT";"2922";"Bench Press (Dumbbell)";"1";"24.0";"8";"";"";"";"";""
"48";"2025-10-13 13:19:59";"Full body Sep 2025 - chatGPT";"2922";"Bench Press (Dumbbell)";"Rest Timer";"";"";"";"";"120.0";"";""
"48";"2025-10-13 13:19:59";"Full body Sep 2025 - chatGPT";"2922";"Bench Press (Dumbbell)";"2";"24.0";"8";"";"";"";"";""
"48";"2025-10-13 13:19:59";"Full body Sep 2025 - chatGPT";"2922";"Bench Press (Dumbbell)";"Rest Timer";"";"";"";"";"120.0";"";""
"48";"2025-10-13 13:19:59";"Full body Sep 2025 - chatGPT";"2922";"Bench Press (Dumbbell)";"3";"24.0";"8";"";"";"";"";""
"48";"2025-10-13 13:19:59";"Full body Sep 2025 - chatGPT";"2922";"Bench Press (Dumbbell)";"Rest Timer";"";"";"";"";"120.0";"";""
"48";"2025-10-13 13:19:59";"Full body Sep 2025 - chatGPT";"2922";"Bench Press (Dumbbell)";"4";"18.0";"11";"";"";"";"";""
"48";"2025-10-13 13:19:59";"Full body Sep 2025 - chatGPT";"2922";"Incline Row (Dumbbell)";"Note";"";"";"";"";"";"8-12 reps";""
"48";"2025-10-13 13:19:59";"Full body Sep 2025 - chatGPT";"2922";"Incline Row (Dumbbell)";"1";"22.0";"12";"";"";"";"";""
"48";"2025-10-13 13:19:59";"Full body Sep 2025 - chatGPT";"2922";"Incline Row (Dumbbell)";"2";"22.0";"12";"";"";"";"";""
"48";"2025-10-13 13:19:59";"Full body Sep 2025 - chatGPT";"2922";"Incline Row (Dumbbell)";"3";"22.0";"12";"";"";"";"";""
"48";"2025-10-13 13:19:59";"Full body Sep 2025 - chatGPT";"2922";"Goblet Squat (Kettlebell)";"Note";"";"";"";"";"";"10-12 reps";""
"48";"2025-10-13 13:19:59";"Full body Sep 2025 - chatGPT";"2922";"Goblet Squat (Kettlebell)";"1";"26.0";"12";"";"";"";"";""
"48";"2025-10-13 13:19:59";"Full body Sep 2025 - chatGPT";"2922";"Goblet Squat (Kettlebell)";"Rest Timer";"";"";"";"";"120.0";"";""
"48";"2025-10-13 13:19:59";"Full body Sep 2025 - chatGPT";"2922";"Goblet Squat (Kettlebell)";"2";"26.0";"12";"";"";"";"";""
"48";"2025-10-13 13:19:59";"Full body Sep 2025 - chatGPT";"2922";"Goblet Squat (Kettlebell)";"Rest Timer";"";"";"";"";"120.0";"";""
"48";"2025-10-13 13:19:59";"Full body Sep 2025 - chatGPT";"2922";"Goblet Squat (Kettlebell)";"3";"26.0";"12";"";"";"";"";""
"48";"2025-10-13 13:19:59";"Full body Sep 2025 - chatGPT";"2922";"Seated Overhead Press (Dumbbell)";"Note";"";"";"";"";"";"8-10 reps";""
"48";"2025-10-13 13:19:59";"Full body Sep 2025 - chatGPT";"2922";"Seated Overhead Press (Dumbbell)";"1";"16.0";"9";"";"";"";"";""
"48";"2025-10-13 13:19:59";"Full body Sep 2025 - chatGPT";"2922";"Seated Overhead Press (Dumbbell)";"2";"16.0";"9";"";"";"";"";""
"48";"2025-10-13 13:19:59";"Full body Sep 2025 - chatGPT";"2922";"Seated Overhead Press (Dumbbell)";"3";"16.0";"9";"";"";"";"";""
"48";"2025-10-13 13:19:59";"Full body Sep 2025 - chatGPT";"2922";"Reverse Fly (Cable)";"Note";"";"";"";"";"";"10-15 reps";""
"48";"2025-10-13 13:19:59";"Full body Sep 2025 - chatGPT";"2922";"Reverse Fly (Cable)";"1";"54.0";"13";"";"";"";"";""
"48";"2025-10-13 13:19:59";"Full body Sep 2025 - chatGPT";"2922";"Reverse Fly (Cable)";"Rest Timer";"";"";"";"";"120.0";"";""
"48";"2025-10-13 13:19:59";"Full body Sep 2025 - chatGPT";"2922";"Reverse Fly (Cable)";"2";"54.0";"13";"";"";"";"";""
"48";"2025-10-13 13:19:59";"Full body Sep 2025 - chatGPT";"2922";"Reverse Fly (Cable)";"Rest Timer";"";"";"";"";"120.0";"";""
"48";"2025-10-13 13:19:59";"Full body Sep 2025 - chatGPT";"2922";"Reverse Fly (Cable)";"3";"54.0";"13";"";"";"";"";""
"48";"2025-10-13 13:19:59";"Full body Sep 2025 - chatGPT";"2922";"Lateral Raise (Dumbbell)";"Note";"";"";"";"";"";"12-15 reps";""
"48";"2025-10-13 13:19:59";"Full body Sep 2025 - chatGPT";"2922";"Lateral Raise (Dumbbell)";"1";"8.0";"15";"";"";"";"";""
"48";"2025-10-13 13:19:59";"Full body Sep 2025 - chatGPT";"2922";"Lateral Raise (Dumbbell)";"2";"8.0";"15";"";"";"";"";""
"48";"2025-10-13 13:19:59";"Full body Sep 2025 - chatGPT";"2922";"Bicep Curl (Cable)";"Note";"";"";"";"";"";"10-12 reps";""
"48";"2025-10-13 13:19:59";"Full body Sep 2025 - chatGPT";"2922";"Bicep Curl (Cable)";"1";"23.75";"11";"";"";"";"";""
"48";"2025-10-13 13:19:59";"Full body Sep 2025 - chatGPT";"2922";"Bicep Curl (Cable)";"Rest Timer";"";"";"";"";"120.0";"";""
"48";"2025-10-13 13:19:59";"Full body Sep 2025 - chatGPT";"2922";"Bicep Curl (Cable)";"2";"23.75";"11";"";"";"";"";""
"48";"2025-10-13 13:19:59";"Full body Sep 2025 - chatGPT";"2922";"Triceps Pushdown (Cable - Straight Bar)";"Note";"";"";"";"";"";"10-12 reps";""
"48";"2025-10-13 13:19:59";"Full body Sep 2025 - chatGPT";"2922";"Triceps Pushdown (Cable - Straight Bar)";"1";"28.75";"12";"";"";"";"";""
"48";"2025-10-13 13:19:59";"Full body Sep 2025 - chatGPT";"2922";"Triceps Pushdown (Cable - Straight Bar)";"2";"28.75";"12";"";"";"";"";""
"48";"2025-10-13 13:19:59";"Full body Sep 2025 - chatGPT";"2922";"Cable Crunch";"Note";"";"";"";"";"";"10-12 reps";""
"48";"2025-10-13 13:19:59";"Full body Sep 2025 - chatGPT";"2922";"Cable Crunch";"1";"28.75";"12";"";"";"";"";""
"48";"2025-10-13 13:19:59";"Full body Sep 2025 - chatGPT";"2922";"Cable Crunch";"2";"28.75";"12";"";"";"";"";""
"48";"2025-10-13 13:19:59";"Full body Sep 2025 - chatGPT";"2922";"Flat Leg Raise";"1";"";"12";"";"";"";"";""
"48";"2025-10-13 13:19:59";"Full body Sep 2025 - chatGPT";"2922";"Flat Leg Raise";"2";"";"12";"";"";"";"";""
"49";"2025-10-16 08:35:05";"Full body Sep 2025 - chatGPT";"3749";"Pull Up";"Note";"";"";"";"";"";"Last set max body weight. 
6-8 reps";""
"49";"2025-10-16 08:35:05";"Full body Sep 2025 - chatGPT";"3749";"Pull Up";"1";"4.0";"8";"";"";"";"";""
"49";"2025-10-16 08:35:05";"Full body Sep 2025 - chatGPT";"3749";"Pull Up";"2";"4.0";"8";"";"";"";"";""
"49";"2025-10-16 08:35:05";"Full body Sep 2025 - chatGPT";"3749";"Pull Up";"3";"4.0";"8";"";"";"";"";""
"49";"2025-10-16 08:35:05";"Full body Sep 2025 - chatGPT";"3749";"Pull Up";"4";"0.0";"7";"";"";"";"";""
"49";"2025-10-16 08:35:05";"Full body Sep 2025 - chatGPT";"3749";"Bench Press (Dumbbell)";"Note";"";"";"";"";"";"8-10 reps
Last set 75-80% till 1-2 RIR. ";""
"49";"2025-10-16 08:35:05";"Full body Sep 2025 - chatGPT";"3749";"Bench Press (Dumbbell)";"1";"24.0";"9";"";"";"";"";""
"49";"2025-10-16 08:35:05";"Full body Sep 2025 - chatGPT";"3749";"Bench Press (Dumbbell)";"Rest Timer";"";"";"";"";"120.0";"";""
"49";"2025-10-16 08:35:05";"Full body Sep 2025 - chatGPT";"3749";"Bench Press (Dumbbell)";"2";"24.0";"9";"";"";"";"";""
"49";"2025-10-16 08:35:05";"Full body Sep 2025 - chatGPT";"3749";"Bench Press (Dumbbell)";"Rest Timer";"";"";"";"";"120.0";"";""
"49";"2025-10-16 08:35:05";"Full body Sep 2025 - chatGPT";"3749";"Bench Press (Dumbbell)";"3";"24.0";"9";"";"";"";"";""
"49";"2025-10-16 08:35:05";"Full body Sep 2025 - chatGPT";"3749";"Bench Press (Dumbbell)";"Rest Timer";"";"";"";"";"120.0";"";""
"49";"2025-10-16 08:35:05";"Full body Sep 2025 - chatGPT";"3749";"Bench Press (Dumbbell)";"4";"20.0";"11";"";"";"";"";""
"49";"2025-10-16 08:35:05";"Full body Sep 2025 - chatGPT";"3749";"Incline Row (Dumbbell)";"Note";"";"";"";"";"";"8-12 reps";""
"49";"2025-10-16 08:35:05";"Full body Sep 2025 - chatGPT";"3749";"Incline Row (Dumbbell)";"1";"24.0";"8";"";"";"";"";""
"49";"2025-10-16 08:35:05";"Full body Sep 2025 - chatGPT";"3749";"Incline Row (Dumbbell)";"2";"24.0";"8";"";"";"";"";""
"49";"2025-10-16 08:35:05";"Full body Sep 2025 - chatGPT";"3749";"Incline Row (Dumbbell)";"3";"24.0";"8";"";"";"";"";""
"49";"2025-10-16 08:35:05";"Full body Sep 2025 - chatGPT";"3749";"Goblet Squat (Kettlebell)";"Note";"";"";"";"";"";"10-12 reps";""
"49";"2025-10-16 08:35:05";"Full body Sep 2025 - chatGPT";"3749";"Goblet Squat (Kettlebell)";"1";"28.0";"10";"";"";"";"";""
"49";"2025-10-16 08:35:05";"Full body Sep 2025 - chatGPT";"3749";"Goblet Squat (Kettlebell)";"Rest Timer";"";"";"";"";"120.0";"";""
"49";"2025-10-16 08:35:05";"Full body Sep 2025 - chatGPT";"3749";"Goblet Squat (Kettlebell)";"2";"28.0";"10";"";"";"";"";""
"49";"2025-10-16 08:35:05";"Full body Sep 2025 - chatGPT";"3749";"Goblet Squat (Kettlebell)";"Rest Timer";"";"";"";"";"120.0";"";""
"49";"2025-10-16 08:35:05";"Full body Sep 2025 - chatGPT";"3749";"Goblet Squat (Kettlebell)";"3";"28.0";"10";"";"";"";"";""
"49";"2025-10-16 08:35:05";"Full body Sep 2025 - chatGPT";"3749";"Seated Overhead Press (Dumbbell)";"Note";"";"";"";"";"";"שנה";""
"49";"2025-10-16 08:35:05";"Full body Sep 2025 - chatGPT";"3749";"Seated Overhead Press (Dumbbell)";"1";"16.0";"10";"";"";"";"";""
"49";"2025-10-16 08:35:05";"Full body Sep 2025 - chatGPT";"3749";"Seated Overhead Press (Dumbbell)";"2";"16.0";"10";"";"";"";"";""
"49";"2025-10-16 08:35:05";"Full body Sep 2025 - chatGPT";"3749";"Seated Overhead Press (Dumbbell)";"3";"16.0";"7";"";"";"";"";""
"49";"2025-10-16 08:35:05";"Full body Sep 2025 - chatGPT";"3749";"Reverse Fly (Cable)";"Note";"";"";"";"";"";"שנה";""
"49";"2025-10-16 08:35:05";"Full body Sep 2025 - chatGPT";"3749";"Reverse Fly (Cable)";"1";"54.0";"15";"";"";"";"";""
"49";"2025-10-16 08:35:05";"Full body Sep 2025 - chatGPT";"3749";"Reverse Fly (Cable)";"Rest Timer";"";"";"";"";"120.0";"";""
"49";"2025-10-16 08:35:05";"Full body Sep 2025 - chatGPT";"3749";"Reverse Fly (Cable)";"2";"54.0";"15";"";"";"";"";""
"49";"2025-10-16 08:35:05";"Full body Sep 2025 - chatGPT";"3749";"Reverse Fly (Cable)";"Rest Timer";"";"";"";"";"120.0";"";""
"49";"2025-10-16 08:35:05";"Full body Sep 2025 - chatGPT";"3749";"Reverse Fly (Cable)";"3";"54.0";"15";"";"";"";"";""
"49";"2025-10-16 08:35:05";"Full body Sep 2025 - chatGPT";"3749";"Lateral Raise (Dumbbell)";"Note";"";"";"";"";"";"12-15 reps";""
"49";"2025-10-16 08:35:05";"Full body Sep 2025 - chatGPT";"3749";"Lateral Raise (Dumbbell)";"1";"9.0";"12";"";"";"";"";""
"49";"2025-10-16 08:35:05";"Full body Sep 2025 - chatGPT";"3749";"Lateral Raise (Dumbbell)";"2";"9.0";"12";"";"";"";"";""
"49";"2025-10-16 08:35:05";"Full body Sep 2025 - chatGPT";"3749";"Bicep Curl (Cable)";"Note";"";"";"";"";"";"10-12 reps";""
"49";"2025-10-16 08:35:05";"Full body Sep 2025 - chatGPT";"3749";"Bicep Curl (Cable)";"1";"23.75";"11";"";"";"";"";""
"49";"2025-10-16 08:35:05";"Full body Sep 2025 - chatGPT";"3749";"Bicep Curl (Cable)";"Rest Timer";"";"";"";"";"120.0";"";""
"49";"2025-10-16 08:35:05";"Full body Sep 2025 - chatGPT";"3749";"Bicep Curl (Cable)";"2";"23.75";"11";"";"";"";"";""
"49";"2025-10-16 08:35:05";"Full body Sep 2025 - chatGPT";"3749";"Triceps Pushdown (Cable - Straight Bar)";"Note";"";"";"";"";"";"10-12 reps";""
"49";"2025-10-16 08:35:05";"Full body Sep 2025 - chatGPT";"3749";"Triceps Pushdown (Cable - Straight Bar)";"1";"28.75";"12";"";"";"";"";""
"49";"2025-10-16 08:35:05";"Full body Sep 2025 - chatGPT";"3749";"Triceps Pushdown (Cable - Straight Bar)";"2";"28.75";"12";"";"";"";"";""
"49";"2025-10-16 08:35:05";"Full body Sep 2025 - chatGPT";"3749";"Cable Crunch";"Note";"";"";"";"";"";"10-12 reps";""
"49";"2025-10-16 08:35:05";"Full body Sep 2025 - chatGPT";"3749";"Cable Crunch";"1";"28.75";"12";"";"";"";"";""
"49";"2025-10-16 08:35:05";"Full body Sep 2025 - chatGPT";"3749";"Cable Crunch";"2";"28.75";"12";"";"";"";"";""
"49";"2025-10-16 08:35:05";"Full body Sep 2025 - chatGPT";"3749";"Flat Leg Raise";"1";"";"12";"";"";"";"";""
"49";"2025-10-16 08:35:05";"Full body Sep 2025 - chatGPT";"3749";"Flat Leg Raise";"2";"";"12";"";"";"";"";""
"50";"2025-10-19 09:18:05";"Full body Sep 2025 - chatGPT";"2520";"Pull Up";"Note";"";"";"";"";"";"Last set max body weight. 
6-8 reps";""
"50";"2025-10-19 09:18:05";"Full body Sep 2025 - chatGPT";"2520";"Pull Up";"1";"6.0";"6";"";"";"";"";""
"50";"2025-10-19 09:18:05";"Full body Sep 2025 - chatGPT";"2520";"Pull Up";"2";"6.0";"6";"";"";"";"";""
"50";"2025-10-19 09:18:05";"Full body Sep 2025 - chatGPT";"2520";"Pull Up";"3";"6.0";"6";"";"";"";"";""
"50";"2025-10-19 09:18:05";"Full body Sep 2025 - chatGPT";"2520";"Pull Up";"4";"0.0";"8";"";"";"";"";""
"50";"2025-10-19 09:18:05";"Full body Sep 2025 - chatGPT";"2520";"Bench Press (Dumbbell)";"Note";"";"";"";"";"";"8-10 reps
Last set 75-80% till 1-2 RIR. ";""
"50";"2025-10-19 09:18:05";"Full body Sep 2025 - chatGPT";"2520";"Bench Press (Dumbbell)";"1";"24.0";"10";"";"";"";"";""
"50";"2025-10-19 09:18:05";"Full body Sep 2025 - chatGPT";"2520";"Bench Press (Dumbbell)";"Rest Timer";"";"";"";"";"120.0";"";""
"50";"2025-10-19 09:18:05";"Full body Sep 2025 - chatGPT";"2520";"Bench Press (Dumbbell)";"2";"24.0";"10";"";"";"";"";""
"50";"2025-10-19 09:18:05";"Full body Sep 2025 - chatGPT";"2520";"Bench Press (Dumbbell)";"Rest Timer";"";"";"";"";"120.0";"";""
"50";"2025-10-19 09:18:05";"Full body Sep 2025 - chatGPT";"2520";"Bench Press (Dumbbell)";"3";"24.0";"9";"";"";"";"";""
"50";"2025-10-19 09:18:05";"Full body Sep 2025 - chatGPT";"2520";"Bench Press (Dumbbell)";"4";"20.0";"11";"";"";"";"";""
"50";"2025-10-19 09:18:05";"Full body Sep 2025 - chatGPT";"2520";"Incline Row (Dumbbell)";"Note";"";"";"";"";"";"8-12 reps";""
"50";"2025-10-19 09:18:05";"Full body Sep 2025 - chatGPT";"2520";"Incline Row (Dumbbell)";"1";"24.0";"8";"";"";"";"";""
"50";"2025-10-19 09:18:05";"Full body Sep 2025 - chatGPT";"2520";"Incline Row (Dumbbell)";"2";"24.0";"8";"";"";"";"";""
"50";"2025-10-19 09:18:05";"Full body Sep 2025 - chatGPT";"2520";"Incline Row (Dumbbell)";"3";"24.0";"8";"";"";"";"";""
"50";"2025-10-19 09:18:05";"Full body Sep 2025 - chatGPT";"2520";"Goblet Squat (Kettlebell)";"Note";"";"";"";"";"";"10-12 reps";""
"50";"2025-10-19 09:18:05";"Full body Sep 2025 - chatGPT";"2520";"Goblet Squat (Kettlebell)";"1";"28.0";"10";"";"";"";"";""
"50";"2025-10-19 09:18:05";"Full body Sep 2025 - chatGPT";"2520";"Goblet Squat (Kettlebell)";"Rest Timer";"";"";"";"";"120.0";"";""
"50";"2025-10-19 09:18:05";"Full body Sep 2025 - chatGPT";"2520";"Goblet Squat (Kettlebell)";"2";"28.0";"10";"";"";"";"";""
"50";"2025-10-19 09:18:05";"Full body Sep 2025 - chatGPT";"2520";"Goblet Squat (Kettlebell)";"Rest Timer";"";"";"";"";"120.0";"";""
"50";"2025-10-19 09:18:05";"Full body Sep 2025 - chatGPT";"2520";"Goblet Squat (Kettlebell)";"3";"28.0";"10";"";"";"";"";""
"50";"2025-10-19 09:18:05";"Full body Sep 2025 - chatGPT";"2520";"Seated Overhead Press (Dumbbell)";"Note";"";"";"";"";"";"שנה";""
"50";"2025-10-19 09:18:05";"Full body Sep 2025 - chatGPT";"2520";"Seated Overhead Press (Dumbbell)";"1";"16.0";"10";"";"";"";"";""
"50";"2025-10-19 09:18:05";"Full body Sep 2025 - chatGPT";"2520";"Seated Overhead Press (Dumbbell)";"2";"16.0";"10";"";"";"";"";""
"50";"2025-10-19 09:18:05";"Full body Sep 2025 - chatGPT";"2520";"Seated Overhead Press (Dumbbell)";"3";"16.0";"7";"";"";"";"";""
"50";"2025-10-19 09:18:05";"Full body Sep 2025 - chatGPT";"2520";"Reverse Fly (Cable)";"Note";"";"";"";"";"";"שנה";""
"50";"2025-10-19 09:18:05";"Full body Sep 2025 - chatGPT";"2520";"Reverse Fly (Cable)";"1";"61.0";"10";"";"";"";"";""
"50";"2025-10-19 09:18:05";"Full body Sep 2025 - chatGPT";"2520";"Reverse Fly (Cable)";"Rest Timer";"";"";"";"";"120.0";"";""
"50";"2025-10-19 09:18:05";"Full body Sep 2025 - chatGPT";"2520";"Reverse Fly (Cable)";"2";"61.0";"10";"";"";"";"";""
"50";"2025-10-19 09:18:05";"Full body Sep 2025 - chatGPT";"2520";"Reverse Fly (Cable)";"Rest Timer";"";"";"";"";"120.0";"";""
"50";"2025-10-19 09:18:05";"Full body Sep 2025 - chatGPT";"2520";"Reverse Fly (Cable)";"3";"54.0";"15";"";"";"";"";""
"50";"2025-10-19 09:18:05";"Full body Sep 2025 - chatGPT";"2520";"Lateral Raise (Dumbbell)";"Note";"";"";"";"";"";"12-15 reps";""
"50";"2025-10-19 09:18:05";"Full body Sep 2025 - chatGPT";"2520";"Lateral Raise (Dumbbell)";"1";"9.0";"12";"";"";"";"";""
"50";"2025-10-19 09:18:05";"Full body Sep 2025 - chatGPT";"2520";"Lateral Raise (Dumbbell)";"2";"9.0";"12";"";"";"";"";""
"50";"2025-10-19 09:18:05";"Full body Sep 2025 - chatGPT";"2520";"Bicep Curl (Cable)";"Note";"";"";"";"";"";"10-12 reps";""
"50";"2025-10-19 09:18:05";"Full body Sep 2025 - chatGPT";"2520";"Bicep Curl (Cable)";"1";"23.75";"12";"";"";"";"";""
"50";"2025-10-19 09:18:05";"Full body Sep 2025 - chatGPT";"2520";"Bicep Curl (Cable)";"Rest Timer";"";"";"";"";"120.0";"";""
"50";"2025-10-19 09:18:05";"Full body Sep 2025 - chatGPT";"2520";"Bicep Curl (Cable)";"2";"23.75";"11";"";"";"";"";""
"50";"2025-10-19 09:18:05";"Full body Sep 2025 - chatGPT";"2520";"Bicep Curl (Cable)";"Rest Timer";"";"";"";"";"120.0";"";""
"50";"2025-10-19 09:18:05";"Full body Sep 2025 - chatGPT";"2520";"Triceps Pushdown (Cable - Straight Bar)";"Note";"";"";"";"";"";"10-12 reps";""
"50";"2025-10-19 09:18:05";"Full body Sep 2025 - chatGPT";"2520";"Triceps Pushdown (Cable - Straight Bar)";"1";"28.75";"12";"";"";"";"";""
"50";"2025-10-19 09:18:05";"Full body Sep 2025 - chatGPT";"2520";"Triceps Pushdown (Cable - Straight Bar)";"2";"28.75";"12";"";"";"";"";""
"50";"2025-10-19 09:18:05";"Full body Sep 2025 - chatGPT";"2520";"Cable Crunch";"Note";"";"";"";"";"";"10-12 reps";""
"50";"2025-10-19 09:18:05";"Full body Sep 2025 - chatGPT";"2520";"Cable Crunch";"1";"28.75";"12";"";"";"";"";""
"50";"2025-10-19 09:18:05";"Full body Sep 2025 - chatGPT";"2520";"Cable Crunch";"2";"28.75";"12";"";"";"";"";""
"50";"2025-10-19 09:18:05";"Full body Sep 2025 - chatGPT";"2520";"Flat Leg Raise";"1";"";"12";"";"";"";"";""
"50";"2025-10-19 09:18:05";"Full body Sep 2025 - chatGPT";"2520";"Flat Leg Raise";"2";"";"12";"";"";"";"";""
"51";"2025-10-21 20:24:30";"Full body Sep 2025 - chatGPT";"3494";"Pull Up";"Note";"";"";"";"";"";"Last set max body weight. 
6-8 reps";""
"51";"2025-10-21 20:24:30";"Full body Sep 2025 - chatGPT";"3494";"Pull Up";"1";"6.0";"6";"";"";"";"";""
"51";"2025-10-21 20:24:30";"Full body Sep 2025 - chatGPT";"3494";"Pull Up";"2";"6.0";"6";"";"";"";"";""
"51";"2025-10-21 20:24:30";"Full body Sep 2025 - chatGPT";"3494";"Pull Up";"3";"6.0";"6";"";"";"";"";""
"51";"2025-10-21 20:24:30";"Full body Sep 2025 - chatGPT";"3494";"Pull Up";"4";"0.0";"7";"";"";"";"";""
"51";"2025-10-21 20:24:30";"Full body Sep 2025 - chatGPT";"3494";"Bench Press (Dumbbell)";"Note";"";"";"";"";"";"8-10 reps
Last set 75-80% till 1-2 RIR. ";""
"51";"2025-10-21 20:24:30";"Full body Sep 2025 - chatGPT";"3494";"Bench Press (Dumbbell)";"1";"24.0";"10";"";"";"";"";""
"51";"2025-10-21 20:24:30";"Full body Sep 2025 - chatGPT";"3494";"Bench Press (Dumbbell)";"Rest Timer";"";"";"";"";"120.0";"";""
